delivery_person_id,delivery_person_age
MUMRES04DEL02,33
HYDRES17DEL03,24
MYSRES05DEL01,27
BANGRES08DEL03,28
PUNERES14DEL02,34
COIMBRES12DEL03,31
PUNERES02DEL01,24
MUMRES03DEL02,26
INDORES15DEL01,33
PUNERES16DEL02,38
JAPRES01DEL01,38
JAPRES04DEL03,27
BANGRES18DEL03,22
BANGRES11DEL02,28
INDORES010DEL03,26
JAPRES14DEL03,29
VADRES010DEL02,39
JAPRES13DEL03,39
PUNERES05DEL03,23
MYSRES09DEL02,22
BANGRES07DEL03,37
MYSRES04DEL02,37
INDORES010DEL02,26
HYDRES18DEL01,25
INDORES11DEL01,21
PUNERES15DEL01,27
VADRES11DEL01,33
MYSRES03DEL02,29
MYSRES11DEL03,38
INDORES05DEL01,26
COIMBRES04DEL01,24
MUMRES19DEL01,24
SURRES04DEL01,28
PUNERES11DEL03,30
PUNERES18DEL02,37
BANGRES16DEL02,31
PUNERES20DEL02,31
MUMRES20DEL01,32
MUMRES18DEL01,24
SURRES01DEL01,21
MUMRES11DEL03,29
INDORES19DEL03,38
BANGRES02DEL01,27
JAPRES010DEL03,29
INDORES16DEL03,36
JAPRES12DEL03,25
PUNERES08DEL02,30
RANCHIRES13DEL02,37
VADRES11DEL01,38
SURRES16DEL03,33
MYSRES12DEL02,29
JAPRES18DEL03,22
VADRES01DEL01,31
INDORES13DEL03,35
HYDRES01DEL01,31
HYDRES06DEL01,34
MUMRES19DEL03,27
RANCHIRES07DEL03,32
MYSRES11DEL01,27
HYDRES13DEL02,37
SURRES08DEL03,23
HYDRES03DEL03,31
MUMRES04DEL03,36
HYDRES17DEL02,29
SURRES09DEL03,39
MUMRES20DEL03,21
CHENRES17DEL02,20
SURRES010DEL01,39
INDORES010DEL01,36
RANCHIRES20DEL01,39
PUNERES19DEL01,26
RANCHIRES11DEL02,33
PUNERES010DEL03,24
RANCHIRES08DEL03,31
BANGRES19DEL03,32
MUMRES12DEL02,31
MUMRES06DEL02,37
MUMRES19DEL02,20
MYSRES18DEL03,37
MYSRES010DEL03,36
BANGRES16DEL03,39
CHENRES17DEL03,38
COIMBRES18DEL02,21
PUNERES14DEL03,37
MUMRES04DEL01,36
MYSRES01DEL03,21
HYDRES07DEL03,21
MYSRES03DEL02,34
CHENRES14DEL02,22
JAPRES11DEL01,22
INDORES06DEL01,28
CHENRES03DEL02,35
SURRES16DEL03,31
CHENRES13DEL03,37
INDORES14DEL02,20
MYSRES19DEL02,33
RANCHIRES01DEL03,37
SURRES17DEL03,24
COIMBRES14DEL03,36
INDORES17DEL02,33
JAPRES14DEL03,30
PUNERES02DEL01,35
MUMRES16DEL03,21
CHENRES15DEL02,36
COIMBRES15DEL01,22
COIMBRES17DEL02,39
INDORES12DEL02,31
CHENRES05DEL02,20
BANGRES010DEL03,33
SURRES18DEL03,30
MUMRES02DEL01,35
RANCHIRES06DEL01,34
INDORES16DEL02,26
MYSRES16DEL02,38
RANCHIRES05DEL01,35
MYSRES15DEL02,29
MUMRES05DEL01,24
MUMRES19DEL01,25
HYDRES010DEL01,20
CHENRES20DEL01,35
SURRES04DEL03,28
PUNERES02DEL03,31
COIMBRES07DEL01,33
PUNERES15DEL01,21
BANGRES09DEL03,25
COIMBRES02DEL02,38
HYDRES13DEL01,36
MUMRES08DEL02,27
MYSRES19DEL03,26
COIMBRES08DEL03,28
HYDRES15DEL03,36
SURRES06DEL02,33
RANCHIRES09DEL03,30
VADRES01DEL02,35
MUMRES20DEL02,36
CHENRES08DEL03,36
MUMRES19DEL02,39
VADRES06DEL01,25
PUNERES13DEL03,30
MUMRES13DEL03,29
RANCHIRES15DEL02,31
CHENRES13DEL02,37
RANCHIRES15DEL02,25
INDORES03DEL03,31
CHENRES19DEL03,23
RANCHIRES13DEL03,31
RANCHIRES05DEL03,25
VADRES20DEL03,22
RANCHIRES06DEL02,26
CHENRES02DEL03,37
MUMRES12DEL01,20
COIMBRES12DEL02,33
SURRES14DEL03,32
CHENRES01DEL01,38
SURRES010DEL01,23
CHENRES07DEL01,28
COIMBRES010DEL03,29
SURRES08DEL01,26
CHENRES08DEL02,21
MUMRES14DEL01,37
CHENRES19DEL02,24
RANCHIRES06DEL03,21
MUMRES17DEL02,20
HYDRES03DEL02,27
CHENRES11DEL02,23
BANGRES13DEL02,27
HYDRES07DEL02,29
COIMBRES01DEL01,36
HYDRES02DEL03,37
MUMRES13DEL02,30
HYDRES13DEL03,27
SURRES02DEL02,35
CHENRES20DEL02,28
MYSRES12DEL03,20
RANCHIRES17DEL01,32
PUNERES11DEL02,20
HYDRES20DEL03,30
HYDRES01DEL02,32
PUNERES14DEL02,24
COIMBRES03DEL02,22
MUMRES010DEL03,37
JAPRES17DEL03,28
HYDRES17DEL02,26
INDORES02DEL02,23
BANGRES19DEL03,33
BANGRES15DEL03,21
JAPRES03DEL01,28
VADRES20DEL01,34
HYDRES05DEL03,39
BANGRES09DEL02,27
COIMBRES16DEL03,28
PUNERES15DEL03,23
MUMRES08DEL01,21
BANGRES01DEL02,30
PUNERES12DEL01,27
HYDRES18DEL02,20
RANCHIRES19DEL03,33
MYSRES12DEL01,30
HYDRES05DEL02,31
VADRES03DEL01,25
JAPRES06DEL01,33
INDORES01DEL01,27
MUMRES06DEL03,22
MYSRES20DEL03,22
COIMBRES15DEL01,34
MYSRES16DEL03,28
MYSRES08DEL03,28
BANGRES07DEL02,30
HYDRES11DEL02,37
CHENRES18DEL01,24
PUNERES09DEL03,20
COIMBRES010DEL01,20
COIMBRES09DEL01,33
MYSRES19DEL03,21
MUMRES12DEL01,38
COIMBRES18DEL03,37
RANCHIRES09DEL03,24
BANGRES18DEL03,33
HYDRES17DEL01,32
INDORES17DEL01,31
HYDRES01DEL02,29
COIMBRES17DEL02,21
BANGRES03DEL01,28
JAPRES02DEL03,29
PUNERES05DEL03,26
COIMBRES12DEL03,21
BANGRES010DEL02,33
JAPRES07DEL01,38
BANGRES06DEL02,34
COIMBRES02DEL03,20
MUMRES17DEL01,35
COIMBRES12DEL01,23
SURRES17DEL01,37
VADRES03DEL03,38
MYSRES17DEL03,34
MYSRES17DEL01,24
SURRES15DEL03,26
RANCHIRES09DEL01,33
MUMRES06DEL01,35
PUNERES05DEL01,27
MUMRES16DEL02,24
HYDRES12DEL01,24
MYSRES06DEL02,26
MYSRES18DEL01,27
JAPRES08DEL03,28
CHENRES04DEL01,33
MUMRES06DEL03,21
CHENRES01DEL01,37
RANCHIRES08DEL01,28
CHENRES12DEL03,20
MUMRES15DEL03,38
CHENRES08DEL02,28
HYDRES11DEL01,37
COIMBRES05DEL02,39
MUMRES11DEL01,24
RANCHIRES13DEL01,35
HYDRES12DEL02,37
INDORES13DEL02,39
MUMRES010DEL02,31
COIMBRES11DEL03,20
COIMBRES14DEL02,24
SURRES17DEL01,29
MUMRES12DEL03,20
HYDRES04DEL01,33
VADRES20DEL01,35
BANGRES04DEL03,28
SURRES12DEL03,25
BANGRES13DEL01,31
RANCHIRES15DEL03,26
MUMRES16DEL02,30
HYDRES05DEL02,27
RANCHIRES09DEL01,30
SURRES01DEL03,25
MUMRES17DEL03,39
BANGRES17DEL03,24
CHENRES20DEL03,23
VADRES13DEL02,21
BANGRES09DEL03,23
VADRES010DEL02,24
MUMRES17DEL01,20
SURRES16DEL01,30
RANCHIRES04DEL01,24
SURRES12DEL01,31
HYDRES16DEL03,27
MUMRES03DEL03,31
BANGRES12DEL03,35
SURRES12DEL02,39
PUNERES010DEL03,26
COIMBRES17DEL03,38
PUNERES03DEL01,35
HYDRES09DEL02,39
BANGRES19DEL02,26
JAPRES19DEL02,23
INDORES14DEL03,24
BANGRES02DEL03,24
CHENRES05DEL03,21
MYSRES07DEL03,38
PUNERES18DEL03,35
RANCHIRES09DEL02,39
CHENRES06DEL02,25
COIMBRES13DEL02,23
PUNERES18DEL01,30
PUNERES19DEL03,26
CHENRES010DEL03,39
MYSRES01DEL03,26
BANGRES15DEL02,28
RANCHIRES17DEL03,27
COIMBRES09DEL03,20
JAPRES17DEL02,30
HYDRES02DEL03,38
RANCHIRES06DEL02,39
BANGRES18DEL02,30
BANGRES18DEL01,30
PUNERES13DEL01,32
INDORES07DEL03,31
MYSRES02DEL01,30
INDORES20DEL03,26
PUNERES14DEL03,25
JAPRES18DEL01,39
MYSRES07DEL03,28
PUNERES11DEL02,37
MYSRES03DEL03,25
COIMBRES02DEL03,26
MUMRES12DEL01,24
INDORES02DEL01,36
MYSRES07DEL01,21
BANGRES11DEL03,39
SURRES16DEL02,35
MUMRES07DEL03,28
MYSRES06DEL03,36
RANCHIRES010DEL02,37
SURRES12DEL03,32
PUNERES15DEL01,22
CHENRES01DEL03,36
HYDRES010DEL02,22
MUMRES18DEL01,33
MYSRES01DEL02,35
SURRES07DEL02,25
MUMRES15DEL01,27
RANCHIRES11DEL02,36
INDORES15DEL01,26
MUMRES07DEL01,23
RANCHIRES09DEL02,33
INDORES12DEL03,35
CHENRES08DEL03,26
VADRES03DEL01,37
SURRES20DEL01,22
MYSRES16DEL01,34
SURRES15DEL02,37
COIMBRES03DEL01,23
MUMRES08DEL01,20
SURRES18DEL01,27
JAPRES11DEL02,23
JAPRES03DEL02,30
JAPRES04DEL02,39
CHENRES010DEL03,31
RANCHIRES11DEL01,27
CHENRES15DEL01,20
COIMBRES03DEL03,24
HYDRES010DEL01,38
COIMBRES11DEL01,32
MYSRES06DEL02,36
CHENRES05DEL02,33
PUNERES01DEL01,25
PUNERES14DEL02,30
INDORES14DEL01,39
RANCHIRES07DEL01,34
SURRES11DEL01,30
RANCHIRES06DEL02,20
BANGRES07DEL02,27
JAPRES17DEL01,29
MUMRES13DEL02,22
MUMRES05DEL03,24
MUMRES05DEL01,38
INDORES17DEL03,24
VADRES05DEL03,20
MUMRES03DEL01,31
BANGRES09DEL01,34
SURRES14DEL01,27
PUNERES010DEL02,37
COIMBRES03DEL01,33
MUMRES12DEL01,27
MYSRES01DEL01,32
JAPRES03DEL02,27
COIMBRES01DEL01,38
HYDRES18DEL01,31
INDORES16DEL02,38
PUNERES18DEL01,22
JAPRES20DEL03,26
INDORES17DEL01,30
INDORES18DEL01,35
SURRES14DEL02,29
RANCHIRES06DEL03,33
RANCHIRES05DEL02,35
VADRES11DEL02,30
SURRES15DEL03,36
MUMRES14DEL02,28
MUMRES19DEL02,25
JAPRES20DEL02,32
INDORES02DEL02,32
COIMBRES03DEL02,20
MUMRES18DEL02,28
PUNERES05DEL02,34
INDORES02DEL02,38
RANCHIRES20DEL02,23
RANCHIRES04DEL02,36
COIMBRES02DEL01,32
MUMRES20DEL02,23
INDORES20DEL03,36
HYDRES12DEL01,26
VADRES20DEL02,26
CHENRES16DEL01,39
VADRES19DEL03,28
HYDRES02DEL03,30
JAPRES18DEL03,33
PUNERES14DEL01,29
HYDRES09DEL02,28
PUNERES16DEL03,33
SURRES09DEL02,23
MYSRES01DEL01,21
BANGRES15DEL01,32
BANGRES09DEL01,28
MUMRES13DEL01,35
JAPRES09DEL02,39
MUMRES19DEL01,32
SURRES08DEL02,33
HYDRES11DEL03,22
MYSRES17DEL02,26
CHENRES09DEL01,28
BANGRES06DEL01,38
JAPRES16DEL03,32
INDORES11DEL02,39
PUNERES16DEL02,37
MUMRES09DEL01,35
HYDRES12DEL03,38
BANGRES14DEL02,27
SURRES19DEL01,27
INDORES16DEL01,34
RANCHIRES01DEL02,30
RANCHIRES15DEL01,25
MYSRES010DEL01,34
INDORES12DEL02,34
RANCHIRES05DEL01,31
MUMRES19DEL02,23
CHENRES03DEL01,25
CHENRES04DEL01,34
RANCHIRES05DEL02,39
JAPRES010DEL01,28
COIMBRES20DEL02,28
INDORES09DEL03,27
PUNERES18DEL03,32
SURRES01DEL02,22
COIMBRES18DEL02,22
JAPRES04DEL03,37
BANGRES19DEL03,26
MYSRES18DEL03,33
SURRES17DEL01,26
MYSRES010DEL01,32
INDORES18DEL02,38
MUMRES14DEL03,31
HYDRES01DEL01,29
CHENRES04DEL02,30
INDORES06DEL03,33
JAPRES09DEL02,36
MUMRES17DEL02,34
PUNERES08DEL02,38
CHENRES08DEL02,24
COIMBRES08DEL02,31
PUNERES19DEL02,27
MUMRES07DEL02,24
HYDRES20DEL01,29
BANGRES14DEL03,37
HYDRES19DEL01,24
BANGRES07DEL02,22
BANGRES20DEL02,31
MYSRES19DEL02,37
PUNERES15DEL03,28
PUNERES01DEL03,27
INDORES17DEL01,27
SURRES07DEL02,38
JAPRES13DEL03,30
BANGRES18DEL03,36
MUMRES11DEL02,25
BANGRES12DEL01,39
VADRES13DEL02,27
RANCHIRES17DEL03,26
BANGRES09DEL03,20
CHENRES01DEL01,34
MYSRES01DEL03,30
RANCHIRES18DEL01,32
INDORES010DEL03,24
MYSRES04DEL01,36
RANCHIRES09DEL03,39
SURRES08DEL02,21
INDORES07DEL02,35
JAPRES19DEL02,39
BANGRES06DEL03,22
INDORES05DEL01,28
SURRES03DEL01,22
PUNERES12DEL01,33
SURRES01DEL03,23
COIMBRES14DEL01,23
RANCHIRES18DEL03,21
JAPRES11DEL01,20
HYDRES08DEL02,28
MUMRES15DEL03,31
COIMBRES16DEL03,26
COIMBRES07DEL02,35
RANCHIRES08DEL02,37
PUNERES19DEL03,25
COIMBRES06DEL02,21
MYSRES010DEL02,31
CHENRES010DEL02,36
JAPRES06DEL02,27
HYDRES09DEL01,33
VADRES05DEL02,31
JAPRES19DEL01,37
HYDRES01DEL02,23
CHENRES02DEL02,22
MUMRES02DEL03,29
BANGRES05DEL02,29
SURRES13DEL03,20
RANCHIRES13DEL03,32
COIMBRES04DEL03,39
VADRES20DEL03,26
COIMBRES19DEL02,23
MYSRES20DEL02,36
HYDRES04DEL01,20
COIMBRES15DEL03,34
SURRES09DEL01,35
INDORES05DEL02,37
SURRES010DEL03,31
MYSRES19DEL02,20
MYSRES08DEL01,33
PUNERES08DEL03,27
INDORES01DEL03,32
CHENRES04DEL02,27
COIMBRES20DEL03,25
HYDRES02DEL01,23
COIMBRES14DEL01,30
JAPRES03DEL02,26
CHENRES17DEL01,26
PUNERES05DEL01,35
SURRES18DEL03,23
HYDRES09DEL02,34
CHENRES20DEL03,34
PUNERES16DEL03,26
HYDRES13DEL02,38
COIMBRES11DEL01,35
RANCHIRES08DEL01,33
INDORES010DEL01,20
INDORES05DEL02,36
SURRES010DEL03,35
SURRES18DEL03,27
COIMBRES07DEL01,23
RANCHIRES20DEL03,29
MUMRES11DEL03,20
RANCHIRES010DEL03,28
INDORES06DEL03,36
CHENRES01DEL02,38
JAPRES17DEL03,30
MYSRES02DEL03,32
CHENRES02DEL02,31
CHENRES04DEL03,23
PUNERES01DEL03,31
COIMBRES07DEL03,22
RANCHIRES17DEL02,29
JAPRES02DEL01,34
SURRES09DEL02,37
INDORES02DEL03,31
INDORES04DEL02,25
HYDRES010DEL03,31
HYDRES010DEL02,39
RANCHIRES11DEL03,30
MYSRES09DEL03,21
MUMRES14DEL01,34
BANGRES01DEL03,33
MUMRES01DEL01,21
MUMRES11DEL02,21
BANGRES13DEL03,23
VADRES05DEL02,26
MUMRES010DEL01,24
JAPRES18DEL01,33
MYSRES04DEL03,36
HYDRES04DEL03,27
HYDRES01DEL03,35
PUNERES16DEL02,31
COIMBRES12DEL02,31
JAPRES08DEL02,21
INDORES09DEL02,23
MYSRES12DEL03,21
COIMBRES03DEL02,36
COIMBRES010DEL03,28
CHENRES01DEL01,30
RANCHIRES01DEL01,31
HYDRES09DEL02,22
RANCHIRES01DEL03,26
MYSRES17DEL02,24
CHENRES18DEL01,20
PUNERES14DEL03,31
HYDRES02DEL03,21
MUMRES18DEL01,36
JAPRES06DEL02,20
BANGRES16DEL01,31
INDORES13DEL02,26
HYDRES14DEL01,32
PUNERES20DEL03,30
CHENRES15DEL03,24
RANCHIRES17DEL03,28
MUMRES07DEL03,32
CHENRES07DEL01,29
JAPRES02DEL03,27
BANGRES18DEL01,32
MUMRES11DEL02,36
COIMBRES15DEL03,35
HYDRES14DEL01,39
BANGRES06DEL02,39
BANGRES02DEL01,35
MUMRES18DEL01,34
HYDRES06DEL03,22
SURRES04DEL03,27
MUMRES08DEL02,25
RANCHIRES01DEL02,26
JAPRES05DEL02,35
COIMBRES19DEL02,28
BANGRES18DEL03,32
SURRES03DEL01,26
MYSRES06DEL03,27
MYSRES11DEL03,29
MYSRES12DEL02,26
SURRES07DEL03,26
RANCHIRES11DEL02,26
MYSRES06DEL03,37
BANGRES19DEL03,35
COIMBRES05DEL02,35
JAPRES09DEL01,30
BANGRES11DEL01,20
MYSRES19DEL03,27
COIMBRES010DEL01,35
JAPRES09DEL03,20
INDORES14DEL01,34
MYSRES03DEL03,39
INDORES07DEL03,21
VADRES11DEL03,22
VADRES14DEL01,20
PUNERES14DEL03,27
MYSRES010DEL02,28
CHENRES17DEL02,23
MYSRES010DEL03,23
COIMBRES04DEL01,38
COIMBRES19DEL01,23
CHENRES11DEL01,20
SURRES03DEL03,38
JAPRES03DEL01,32
SURRES15DEL01,20
JAPRES05DEL03,30
MYSRES05DEL01,22
JAPRES08DEL03,36
MUMRES01DEL02,30
RANCHIRES09DEL03,25
COIMBRES01DEL02,31
CHENRES06DEL03,37
JAPRES08DEL01,20
RANCHIRES20DEL02,32
HYDRES12DEL01,33
PUNERES09DEL02,27
CHENRES03DEL01,34
MUMRES15DEL03,22
HYDRES07DEL02,20
MUMRES03DEL02,27
PUNERES06DEL03,27
PUNERES02DEL03,30
RANCHIRES05DEL01,29
MUMRES16DEL01,30
INDORES010DEL03,31
SURRES17DEL03,30
PUNERES17DEL03,34
COIMBRES14DEL02,39
BANGRES12DEL03,33
CHENRES17DEL02,25
INDORES20DEL03,25
HYDRES03DEL02,23
MUMRES16DEL01,32
CHENRES17DEL01,35
CHENRES20DEL01,38
BANGRES08DEL03,32
MYSRES16DEL03,27
CHENRES02DEL03,36
MYSRES12DEL01,32
MYSRES09DEL03,33
JAPRES06DEL03,21
CHENRES06DEL01,23
SURRES06DEL03,24
JAPRES010DEL02,25
INDORES18DEL03,39
MYSRES11DEL01,37
MYSRES05DEL01,20
MUMRES17DEL03,29
MUMRES07DEL02,22
SURRES16DEL01,39
BANGRES12DEL02,39
MYSRES17DEL01,38
BANGRES20DEL02,33
JAPRES01DEL03,39
MUMRES12DEL03,39
VADRES06DEL02,39
INDORES04DEL03,33
MYSRES09DEL02,35
COIMBRES17DEL02,32
VADRES05DEL03,23
JAPRES15DEL03,22
JAPRES16DEL03,29
RANCHIRES09DEL01,27
PUNERES20DEL01,23
MUMRES19DEL02,27
MYSRES15DEL03,37
VADRES14DEL02,37
CHENRES14DEL02,39
PUNERES05DEL02,32
COIMBRES03DEL03,38
PUNERES15DEL03,30
COIMBRES17DEL03,35
RANCHIRES20DEL02,28
SURRES12DEL02,33
BANGRES18DEL02,22
INDORES16DEL02,21
COIMBRES18DEL02,30
MUMRES18DEL03,35
HYDRES18DEL01,39
CHENRES14DEL01,39
HYDRES16DEL02,23
COIMBRES16DEL03,22
PUNERES02DEL03,26
COIMBRES20DEL02,32
BANGRES03DEL01,26
MUMRES09DEL02,22
VADRES20DEL03,24
CHENRES05DEL03,30
MUMRES12DEL02,29
VADRES01DEL01,20
BANGRES09DEL01,21
PUNERES17DEL02,26
HYDRES13DEL02,24
HYDRES20DEL02,24
HYDRES19DEL03,35
MYSRES01DEL02,33
SURRES01DEL03,21
MUMRES14DEL02,26
MUMRES01DEL03,39
PUNERES18DEL03,38
PUNERES04DEL03,34
VADRES11DEL03,28
SURRES02DEL01,23
PUNERES11DEL01,22
HYDRES14DEL03,24
RANCHIRES05DEL03,20
MYSRES03DEL01,31
MYSRES01DEL03,23
SURRES08DEL01,22
MUMRES19DEL01,20
CHENRES08DEL03,35
HYDRES04DEL01,21
MUMRES08DEL01,24
BANGRES11DEL03,30
RANCHIRES13DEL03,27
COIMBRES19DEL03,29
INDORES09DEL01,35
PUNERES20DEL02,36
BANGRES20DEL03,35
MUMRES06DEL03,37
MYSRES03DEL03,35
BANGRES01DEL01,29
HYDRES12DEL03,39
BANGRES010DEL02,38
MUMRES01DEL03,25
VADRES19DEL02,36
MYSRES18DEL02,36
SURRES16DEL03,38
PUNERES03DEL03,26
PUNERES03DEL02,30
SURRES010DEL01,22
BANGRES20DEL01,27
BANGRES05DEL01,21
INDORES15DEL03,24
JAPRES010DEL03,38
PUNERES19DEL01,27
PUNERES01DEL03,32
SURRES11DEL03,31
HYDRES06DEL02,36
RANCHIRES08DEL03,22
COIMBRES11DEL03,26
CHENRES03DEL03,24
PUNERES13DEL03,32
PUNERES07DEL03,31
MYSRES16DEL03,34
HYDRES01DEL01,23
JAPRES19DEL01,24
COIMBRES18DEL02,32
INDORES15DEL02,31
INDORES01DEL02,31
SURRES010DEL03,23
PUNERES07DEL01,31
RANCHIRES19DEL03,23
BANGRES07DEL02,33
SURRES03DEL02,26
JAPRES17DEL03,37
RANCHIRES010DEL02,22
SURRES17DEL02,29
PUNERES18DEL02,25
RANCHIRES19DEL02,23
PUNERES05DEL01,23
HYDRES13DEL03,23
RANCHIRES16DEL01,28
PUNERES09DEL03,26
VADRES03DEL01,30
HYDRES02DEL02,31
BANGRES12DEL01,27
SURRES17DEL01,39
JAPRES18DEL03,32
PUNERES010DEL01,23
HYDRES16DEL02,33
INDORES09DEL03,22
SURRES02DEL01,36
SURRES14DEL01,35
JAPRES02DEL01,33
CHENRES13DEL01,24
VADRES20DEL03,37
JAPRES15DEL03,23
SURRES07DEL02,35
PUNERES06DEL01,22
MUMRES04DEL03,20
JAPRES15DEL01,29
COIMBRES06DEL02,22
VADRES05DEL02,38
HYDRES12DEL02,25
JAPRES04DEL03,25
VADRES11DEL02,33
BANGRES18DEL02,24
VADRES13DEL02,38
MYSRES16DEL01,29
COIMBRES17DEL03,36
VADRES05DEL01,33
INDORES13DEL01,29
SURRES07DEL03,34
MUMRES08DEL03,35
COIMBRES07DEL03,29
PUNERES19DEL03,30
COIMBRES05DEL03,24
INDORES11DEL03,33
JAPRES16DEL03,39
COIMBRES14DEL01,28
COIMBRES15DEL01,33
RANCHIRES20DEL01,21
INDORES15DEL03,38
PUNERES03DEL01,38
MUMRES08DEL02,26
SURRES18DEL01,26
RANCHIRES16DEL03,35
MYSRES20DEL02,34
MUMRES07DEL02,28
CHENRES12DEL01,35
SURRES09DEL01,32
VADRES05DEL02,35
MYSRES02DEL02,31
MYSRES04DEL03,28
VADRES06DEL01,28
COIMBRES16DEL03,21
HYDRES08DEL01,26
MUMRES18DEL03,33
MUMRES11DEL01,20
RANCHIRES15DEL03,33
INDORES04DEL03,26
MUMRES010DEL03,21
VADRES010DEL01,33
JAPRES20DEL02,39
JAPRES05DEL01,29
MYSRES11DEL02,38
SURRES04DEL02,31
HYDRES12DEL02,21
CHENRES01DEL01,36
PUNERES05DEL02,20
SURRES18DEL01,24
INDORES01DEL02,24
JAPRES06DEL03,31
CHENRES03DEL02,20
SURRES11DEL02,28
HYDRES15DEL02,38
PUNERES13DEL02,31
INDORES17DEL02,35
JAPRES19DEL03,38
INDORES07DEL02,24
JAPRES07DEL02,22
INDORES05DEL01,30
BANGRES13DEL01,28
JAPRES06DEL02,25
BANGRES20DEL03,37
INDORES07DEL01,33
MYSRES13DEL01,31
COIMBRES16DEL01,25
INDORES08DEL01,31
CHENRES010DEL02,37
INDORES02DEL02,29
INDORES14DEL01,33
MUMRES14DEL02,21
CHENRES02DEL03,32
HYDRES12DEL03,28
CHENRES010DEL02,39
RANCHIRES06DEL01,26
COIMBRES12DEL01,27
BANGRES06DEL02,37
JAPRES05DEL02,30
CHENRES11DEL03,39
PUNERES06DEL02,27
BANGRES16DEL02,28
HYDRES03DEL03,32
BANGRES18DEL01,39
SURRES07DEL02,32
HYDRES19DEL02,32
VADRES14DEL01,37
SURRES13DEL02,23
COIMBRES14DEL01,36
COIMBRES12DEL01,39
CHENRES07DEL03,35
CHENRES12DEL03,25
CHENRES02DEL01,28
INDORES15DEL01,37
RANCHIRES010DEL01,26
BANGRES04DEL02,24
SURRES09DEL03,34
BANGRES16DEL03,26
SURRES02DEL02,38
RANCHIRES01DEL02,35
PUNERES17DEL03,23
MYSRES04DEL01,35
PUNERES14DEL03,21
PUNERES12DEL02,29
CHENRES19DEL03,20
JAPRES11DEL02,21
INDORES19DEL02,26
INDORES15DEL02,28
VADRES010DEL03,28
COIMBRES19DEL03,26
BANGRES14DEL03,30
COIMBRES01DEL01,33
CHENRES09DEL01,31
COIMBRES01DEL01,32
INDORES20DEL01,35
MYSRES07DEL02,36
PUNERES06DEL03,30
INDORES13DEL03,34
RANCHIRES15DEL02,21
MUMRES02DEL03,27
SURRES17DEL02,39
RANCHIRES010DEL01,34
CHENRES18DEL03,33
CHENRES05DEL01,33
MUMRES14DEL03,21
HYDRES16DEL02,39
MUMRES11DEL02,34
BANGRES06DEL03,26
SURRES05DEL02,33
JAPRES03DEL03,27
CHENRES17DEL03,30
RANCHIRES19DEL01,39
COIMBRES08DEL02,27
MYSRES09DEL01,35
HYDRES09DEL01,20
INDORES11DEL01,25
JAPRES17DEL01,38
PUNERES08DEL01,21
COIMBRES17DEL02,28
RANCHIRES05DEL01,39
MYSRES20DEL01,29
VADRES20DEL02,25
PUNERES02DEL02,29
CHENRES20DEL01,31
SURRES05DEL03,21
MYSRES07DEL01,29
CHENRES11DEL01,27
CHENRES04DEL01,39
MYSRES09DEL01,38
SURRES07DEL01,22
CHENRES05DEL01,29
CHENRES04DEL03,27
INDORES18DEL03,32
MUMRES07DEL03,38
MUMRES18DEL02,35
BANGRES13DEL03,28
HYDRES03DEL03,38
COIMBRES16DEL03,29
BANGRES13DEL03,20
PUNERES11DEL01,34
PUNERES13DEL03,34
JAPRES15DEL01,37
CHENRES01DEL01,32
BANGRES20DEL02,38
HYDRES19DEL03,39
RANCHIRES11DEL03,34
SURRES03DEL02,25
VADRES010DEL02,33
COIMBRES20DEL01,37
SURRES20DEL01,31
HYDRES06DEL01,37
MUMRES13DEL03,22
SURRES16DEL03,26
CHENRES08DEL02,22
COIMBRES02DEL02,26
JAPRES01DEL02,20
HYDRES05DEL01,37
COIMBRES13DEL03,24
CHENRES19DEL02,39
MUMRES09DEL02,30
PUNERES16DEL03,32
MUMRES03DEL03,23
PUNERES09DEL03,36
CHENRES19DEL01,20
COIMBRES07DEL03,32
MUMRES05DEL01,27
BANGRES20DEL03,38
CHENRES18DEL01,39
RANCHIRES06DEL02,35
COIMBRES010DEL01,26
PUNERES08DEL01,34
SURRES01DEL01,28
COIMBRES16DEL03,36
INDORES04DEL02,35
VADRES03DEL01,35
PUNERES08DEL03,38
INDORES19DEL01,21
PUNERES07DEL02,20
RANCHIRES16DEL02,29
CHENRES03DEL02,29
JAPRES14DEL03,24
PUNERES01DEL02,21
MUMRES14DEL02,33
CHENRES18DEL03,26
COIMBRES07DEL02,32
VADRES06DEL02,33
HYDRES07DEL03,24
MUMRES06DEL03,39
PUNERES010DEL03,21
RANCHIRES08DEL03,37
PUNERES07DEL01,38
INDORES08DEL02,24
JAPRES15DEL01,27
MUMRES18DEL01,31
JAPRES02DEL03,23
PUNERES05DEL01,37
RANCHIRES13DEL01,29
PUNERES12DEL02,24
MYSRES17DEL03,25
RANCHIRES04DEL03,26
COIMBRES03DEL02,29
COIMBRES13DEL03,21
COIMBRES12DEL03,39
RANCHIRES08DEL03,34
INDORES05DEL03,21
MYSRES010DEL02,34
VADRES05DEL03,36
PUNERES04DEL01,26
VADRES06DEL01,34
SURRES16DEL01,28
SURRES12DEL02,29
BANGRES19DEL02,36
CHENRES12DEL03,28
PUNERES18DEL03,33
MUMRES01DEL02,38
MYSRES19DEL03,32
VADRES010DEL02,22
PUNERES18DEL01,20
COIMBRES15DEL03,22
INDORES09DEL01,21
