order_id,delivery_person_id,restaurant_id,delivery_location_id,delivery_location_latitude,delivery_location_longitude
0xb73a,CHENRES18DEL03,286,2632,13.041615,80.291598
0x3e8f,MUMRES14DEL02,254,4041,19.2013,72.856191
0x691a,HYDRES19DEL02,342,3801,17.508998,78.550366
0x4f9b,CHENRES17DEL02,198,1826,13.095479,80.28311
0x6934,HYDRES15DEL03,246,2174,17.51971,78.428855
0x69a3,BANGRES16DEL01,189,1795,13.039198,77.580997
0xf37,HYDRES16DEL03,200,4063,17.470827,78.423391
0x48a5,MYSRES15DEL02,356,2575,12.372058,76.62665
0x1e74,RANCHIRES11DEL02,325,2090,23.409194,85.375447
0x8ba3,INDORES08DEL02,314,2561,22.775748,75.948497
0x3c3e,RANCHIRES04DEL03,224,1802,23.389033,85.355347
0x1d6a,SURRES01DEL02,241,2452,21.206438,72.814115
0xad08,INDORES010DEL03,270,4175,22.78004,75.932847
0x5e40,SURRES14DEL01,296,3730,21.167729,72.778726
0xb4af,SURRES05DEL03,347,3711,21.235104,72.864342
0x365f,VADRES19DEL01,170,3710,22.321844,73.175081
0x5de1,SURRES04DEL03,157,4048,21.233493,72.861953
0x8cdf,PUNERES19DEL03,183,2515,18.593934,73.945367
0x7cbc,CHENRES11DEL03,352,2197,13.124181,80.296442
0x8ea5,HYDRES13DEL02,179,2312,17.481477,78.45035
0x69d8,BANGRES11DEL03,230,1998,12.994365,77.676155
0x70f5,BANGRES17DEL02,344,2555,12.992532,77.628179
0x5f2f,COIMBRES18DEL03,177,1747,11.05091,76.970432
0x8b74,COIMBRES06DEL01,276,1905,11.061278,77.035017
0xa538,MUMRES010DEL03,298,3641,19.063517,72.88765
0xaac0,MYSRES17DEL03,369,3558,12.356356,76.649103
0xb62f,COIMBRES14DEL02,269,1920,11.053681,77.025525
0xa11f,COIMBRES16DEL02,155,2027,11.060375,77.00295
0x5ee0,HYDRES06DEL02,238,2416,17.505894,78.425467
0x927b,COIMBRES01DEL02,173,2568,11.066298,77.022076
0xaf25,HYDRES19DEL03,342,2182,17.518998,78.560366
0x73f4,JAPRES14DEL03,187,3779,26.94842,75.860689
0x2f34,HYDRES14DEL02,374,2450,17.476228,78.457495
0x8f06,HYDRES04DEL02,216,1792,17.461028,78.379645
0x6b53,VADRES01DEL02,231,3638,22.357898,73.217788
0x8307,HYDRES08DEL03,185,2203,17.498263,78.457865
0x654f,CHENRES17DEL03,198,1770,13.075479,80.26311
0x52be,JAPRES010DEL03,362,2467,26.981411,75.853604
0x50c1,SURRES12DEL02,307,2617,21.203434,72.834492
0x3c95,JAPRES01DEL01,159,2329,26.94519,75.850753
0x6641,BANGRES17DEL03,344,2109,13.032532,77.668179
0x4854,MUMRES04DEL01,306,2003,19.264567,72.858923
0x9b94,INDORES16DEL03,248,2067,22.804648,75.954377
0x205b,COIMBRES09DEL03,213,2314,11.068638,77.044311
0xb63a,HYDRES05DEL02,330,2527,17.483809,78.436744
0xbbd3,CHENRES02DEL02,355,3714,13.106438,80.240672
0x66a3,SURRES09DEL01,172,2644,21.215975,72.835503
0xfdc,COIMBRES19DEL01,376,3694,11.062298,77.038349
0xaa7d,MUMRES13DEL01,167,2546,19.188321,72.844715
0x77db,JAPRES14DEL01,187,2055,26.92842,75.840689
0x9a9a,JAPRES06DEL01,370,2400,26.951927,75.837282
0x5b16,HYDRES11DEL03,217,1925,17.460448,78.448213
0x29a9,VADRES14DEL02,308,1980,22.331603,73.185012
0xbcd5,SURRES03DEL01,350,2127,21.196884,72.803616
0x354f,SURRES01DEL03,241,2559,21.216438,72.824115
0xad15,SURRES010DEL01,169,2376,21.18106,72.799292
0x8916,HYDRES02DEL02,239,3686,17.43233,78.469654
0x7eb4,RANCHIRES20DEL01,168,2222,23.40925,85.400464
0x98d,INDORES01DEL02,227,1810,22.715207,75.886059
0x3745,MYSRES010DEL02,206,2285,12.371214,76.671094
0x4c10,VADRES20DEL03,364,2386,22.371358,73.224798
0xab4f,PUNERES09DEL01,336,2672,18.546562,73.906485
0x9612,INDORES18DEL02,205,1881,22.773839,75.917429
0x9d7f,JAPRES09DEL01,289,2089,26.951378,75.829034
0x3f87,COIMBRES18DEL01,177,2330,11.03091,76.950432
0x518a,MUMRES03DEL02,212,2558,19.24384,72.861347
0xb5e6,CHENRES13DEL01,354,4069,13.037018,80.264791
0x4759,VADRES20DEL01,364,2660,22.351358,73.204798
0x105c,MYSRES04DEL01,259,2224,12.3185,76.675808
0x1472,BANGRES08DEL01,160,2578,12.916229,77.606791
0x34bf,JAPRES03DEL03,292,1931,26.943483,75.833139
0x6023,INDORES17DEL02,208,4054,22.781226,75.907522
0x2d3b,HYDRES20DEL01,328,3769,17.493216,78.562111
0x60d7,CHENRES11DEL01,352,2461,13.074181,80.246442
0x84ba,INDORES20DEL01,353,2402,22.772225,75.914765
0x79a4,BANGRES05DEL02,323,2173,12.990324,77.665748
0xbe5e,PUNERES05DEL03,284,2594,18.603626,73.965101
0x1a46,BANGRES08DEL02,160,2480,12.926229,77.616791
0xa420,MUMRES11DEL01,251,2188,19.034237,72.865553
0x4883,MUMRES19DEL02,221,1799,19.181141,72.863074
0x71f8,MUMRES04DEL03,306,1976,19.314567,72.908923
0xbd75,BANGRES06DEL03,242,1904,13.009096,77.670625
0xb2c,BANGRES12DEL02,290,1927,12.989496,77.675999
0xa3ff,COIMBRES16DEL03,155,2678,11.040375,76.98295
0x2d0b,PUNERES20DEL02,215,3586,18.642718,73.823572
0xaae2,MUMRES07DEL02,337,2233,19.141458,72.877808
0x6db1,HYDRES08DEL01,185,3771,17.448263,78.407865
0x29aa,PUNERES16DEL01,176,3762,18.576718,73.870328
0x5a89,BANGRES04DEL03,333,2266,13.04041,77.700489
0x3015,CHENRES11DEL03,352,2170,13.094181,80.266442
0x2faa,JAPRES04DEL02,348,2251,26.922328,75.814257
0x124d,CHENRES06DEL01,158,3773,13.094347,80.297221
0x4a6c,MUMRES07DEL01,337,2080,19.101458,72.837808
0x317c,BANGRES17DEL03,344,3817,13.002532,77.638179
0xb256,HYDRES09DEL01,233,2599,17.441668,78.418321
0x67f5,CHENRES05DEL01,368,3813,13.098616,80.304151
0x3be1,CHENRES16DEL03,202,2434,13.079645,80.272268
0x9fa,COIMBRES04DEL02,363,2212,11.044839,77.027003
0x1d8e,MYSRES05DEL02,282,3572,12.343978,76.647961
0xb4b2,PUNERES01DEL02,175,1990,18.619156,73.824723
0x5bbc,INDORES09DEL01,171,3613,22.735835,75.897648
0x9c3d,HYDRES18DEL02,186,4094,17.470851,78.399347
0x9bd8,MUMRES20DEL01,197,1768,19.143249,72.886749
0x6e4e,RANCHIRES20DEL01,168,3602,23.43925,85.430464
0x8b51,RANCHIRES06DEL02,295,2297,23.407804,85.375146
0xa97a,HYDRES02DEL01,239,2582,17.45233,78.489654
0x60ba,MUMRES09DEL03,334,4067,19.024049,72.855203
0x9bac,MUMRES05DEL03,275,2600,18.957584,72.862585
0x5bff,MYSRES02DEL02,346,2150,12.324569,76.663622
0x39ad,MUMRES08DEL02,190,1760,19.115838,72.882658
0xb545,HYDRES20DEL02,328,2655,17.533216,78.602111
0x3152,COIMBRES15DEL02,261,2106,11.026686,76.971736
0x222d,BANGRES08DEL02,160,2564,12.956229,77.646791
0x70fb,RANCHIRES16DEL02,304,2207,23.421292,85.377872
0x52a4,MYSRES010DEL01,206,2070,12.331214,76.631094
0x2667,RANCHIRES09DEL01,279,2620,23.391058,85.365731
0x5da2,COIMBRES02DEL01,331,2263,11.032477,77.005667
0x8f99,COIMBRES09DEL02,213,4032,11.028638,77.004311
0x1edf,HYDRES09DEL03,233,1909,17.491668,78.468321
0xb078,JAPRES12DEL02,312,2157,26.952908,75.842934
0xb126,COIMBRES12DEL01,341,2107,11.010762,76.991876
0xa1d,COIMBRES07DEL03,332,3716,10.99185,77.001082
0x70f3,SURRES02DEL02,358,2162,21.236608,72.844136
0x8036,SURRES03DEL02,350,2199,21.236884,72.843616
0xbb8c,CHENRES08DEL01,302,2245,13.032394,80.252439
0x9ed2,JAPRES16DEL01,299,1947,26.859596,75.810512
0x375e,HYDRES09DEL02,233,3783,17.481668,78.458321
0x2902,RANCHIRES15DEL02,244,2504,23.389746,85.35982
0xb441,COIMBRES11DEL03,229,2493,11.061753,77.046241
0x2a7e,MYSRES11DEL02,234,2455,12.373225,76.680028
0x2d08,PUNERES04DEL01,235,1912,18.52421,73.848429
0x3de6,CHENRES06DEL02,158,1804,13.104347,80.307221
0x7a3a,CHENRES18DEL02,286,2218,13.031615,80.281598
0x256e,HYDRES03DEL02,153,2319,17.442819,78.469578
0x259a,COIMBRES12DEL02,341,2096,11.050762,77.031876
0x9172,COIMBRES02DEL03,331,2249,11.082477,77.055667
0xb67c,MYSRES17DEL02,369,2332,12.346356,76.639103
0x5fe1,HYDRES12DEL01,338,3701,17.439585,78.402621
0xaf19,MUMRES06DEL03,293,2062,19.115831,72.893984
0x8c65,MUMRES13DEL01,167,2068,19.218321,72.874715
0x3766,INDORES14DEL02,310,1987,22.781593,75.906362
0xae13,BANGRES18DEL02,222,3692,12.963041,77.733237
0x8ef4,CHENRES04DEL03,326,4082,13.08978,80.268812
0x1780,VADRES010DEL01,300,1955,22.320329,73.179083
0x40ef,HYDRES17DEL02,154,4167,17.471976,78.405883
0x61b4,JAPRES19DEL03,256,2177,26.973726,75.812821
0x9434,RANCHIRES04DEL03,224,3796,23.419033,85.385347
0x666c,JAPRES11DEL03,321,4034,26.96294,75.853007
0x3b3a,MYSRES09DEL02,210,2389,12.373194,76.680583
0x33bf,COIMBRES11DEL03,229,2244,11.031753,77.016241
0xb8a9,RANCHIRES11DEL03,325,2035,23.389194,85.355447
0x480b,BANGRES12DEL03,290,3620,12.969496,77.655999
0x7012,JAPRES01DEL02,159,3693,26.92519,75.830753
0xab90,INDORES13DEL03,192,3782,22.805049,75.952471
0x1af2,CHENRES12DEL02,232,1997,12.992793,80.269982
0x8dc9,CHENRES09DEL03,305,3626,13.074694,80.29147
0x4709,JAPRES13DEL02,161,3722,26.866156,75.8223
0x9261,MYSRES06DEL02,165,2621,12.373994,76.676167
0x6b5b,MUMRES16DEL03,204,3786,19.180083,72.967385
0xa62a,MYSRES010DEL01,206,2334,12.361214,76.661094
0xcb5,RANCHIRES13DEL03,252,4178,23.434989,85.395486
0xa9cc,CHENRES05DEL02,368,2331,13.078616,80.284151
0x4c60,BANGRES11DEL01,230,1813,12.944365,77.626155
0x40d0,HYDRES16DEL02,200,1772,17.490827,78.443391
0x5f54,BANGRES14DEL01,247,2475,12.959934,77.709386
0xa554,VADRES05DEL01,267,3632,22.350526,73.210937
0x3520,COIMBRES19DEL03,376,3738,11.082298,77.058349
0x6b2d,PUNERES16DEL03,176,1746,18.596719,73.890327
0x1dbf,JAPRES04DEL03,348,3665,26.962328,75.854257
0xa3d8,PUNERES16DEL02,176,1940,18.586718,73.880327
0xa410,RANCHIRES18DEL03,288,2421,23.411489,85.384253
0x4124,CHENRES09DEL01,305,2489,13.054694,80.27147
0xa593,INDORES05DEL03,174,2354,22.757021,75.914167
0xbb51,JAPRES07DEL03,195,1766,26.796536,75.867333
0x9757,CHENRES03DEL02,273,2360,13.141809,80.269104
0x82c2,PUNERES17DEL01,266,2407,18.540963,73.838972
0x74c8,CHENRES17DEL01,198,2567,13.055479,80.24311
0x9880,RANCHIRES17DEL02,265,2371,23.394878,85.355739
0x9627,MUMRES16DEL01,204,2422,19.130083,72.917385
0x2880,COIMBRES07DEL03,332,2064,11.02185,77.031082
0x2d11,JAPRES04DEL01,348,2535,26.912328,75.804257
0x2765,SURRES12DEL01,307,2234,21.193434,72.824492
0x370e,MUMRES11DEL03,251,1856,19.054237,72.885553
0x6a9d,BANGRES15DEL01,236,4040,13.015377,77.736664
0x110a,INDORES16DEL02,248,2034,22.794648,75.944377
0x37af,HYDRES12DEL03,338,2081,17.489585,78.452621
0x11dd,SURRES13DEL01,317,2102,21.210096,72.829122
0x54a3,COIMBRES04DEL01,363,3766,11.034839,77.017003
0xff8,HYDRES12DEL01,338,2184,17.469585,78.432621
0x4bab,SURRES14DEL02,296,1938,21.207729,72.818726
0x2374,CHENRES03DEL02,273,2585,13.111809,80.239104
0x47b7,BANGRES03DEL01,285,2668,13.019166,77.680709
0x671e,MYSRES12DEL03,359,3637,12.314747,76.655861
0x37ae,HYDRES11DEL01,217,2383,17.440448,78.428213
0x6dee,MUMRES17DEL02,268,2408,19.141999,72.928493
0x5d97,BANGRES04DEL02,333,2066,13.03041,77.690489
0x9a9,PUNERES08DEL02,166,1735,18.58408,73.94852
0x93f7,COIMBRES20DEL02,243,2247,11.014136,76.983303
0x7c9a,MUMRES19DEL02,221,2607,19.151141,72.833074
0x571f,PUNERES12DEL02,324,2531,18.570016,73.880547
0x1fc9,INDORES03DEL01,311,3809,22.761857,75.876699
0x4f6c,SURRES05DEL02,347,2361,21.195104,72.824342
0x92c9,INDORES11DEL03,294,3588,22.781234,75.91949
0xbc23,CHENRES20DEL02,263,2490,12.995996,80.241898
0x50a2,VADRES14DEL03,308,2522,22.341603,73.195012
0x9812,MUMRES13DEL03,167,1741,19.238321,72.894715
0x69df,CHENRES20DEL01,263,4211,12.985996,80.231898
0x97f4,JAPRES05DEL02,152,1726,26.955287,75.844592
0x2823,CHENRES07DEL01,207,1782,13.121878,80.288519
0x8e79,CHENRES01DEL01,345,2113,13.045801,80.290744
0x5841,HYDRES02DEL01,239,2166,17.42233,78.459654
0x9ca9,JAPRES010DEL02,362,3827,26.971411,75.843604
0x4e6c,COIMBRES05DEL01,340,3647,11.062169,77.039594
0x25ea,BANGRES05DEL01,323,3820,12.980324,77.655748
0x3f73,HYDRES13DEL03,179,3575,17.491477,78.46035
0x61d5,MUMRES06DEL02,293,3744,19.075831,72.853984
0x72a1,MUMRES08DEL01,190,2044,19.075838,72.842658
0x8031,RANCHIRES13DEL01,252,1850,23.414989,85.375486
0x3ab8,PUNERES05DEL01,284,2615,18.553626,73.915101
0x591f,BANGRES12DEL02,290,2541,12.959496,77.645999
0xa719,MYSRES08DEL03,365,2677,12.327954,76.695169
0x4936,HYDRES010DEL03,181,1769,17.458294,78.434423
0x5747,CHENRES14DEL01,372,4091,13.066279,80.214568
0x912f,BANGRES19DEL03,329,3828,12.944264,77.7084
0x2048,CHENRES18DEL01,286,1946,13.021615,80.271598
0x93da,BANGRES14DEL01,247,2311,12.989934,77.739386
0x4aed,RANCHIRES19DEL02,361,2328,23.353017,85.3372
0xa569,RANCHIRES19DEL01,361,2569,23.343017,85.3272
0x8bf4,MUMRES02DEL01,196,4046,19.261315,72.902381
0x3fa1,MUMRES15DEL02,245,2202,19.196269,72.856721
0x64c1,CHENRES02DEL01,355,2148,13.096438,80.230672
0x2938,HYDRES18DEL03,186,2190,17.510851,78.439347
0x2c91,BANGRES18DEL01,222,1800,12.953041,77.723237
0x5ff0,MUMRES11DEL03,251,3832,19.024237,72.855553
0x71e1,CHENRES14DEL03,372,3628,13.086279,80.234568
0x9707,CHENRES16DEL02,202,3585,13.099645,80.292268
0x9511,COIMBRES20DEL03,243,3054,11.084136,77.053303
0x7699,INDORES05DEL02,174,3155,22.857021,76.014167
0x933c,MYSRES20DEL02,258,2902,12.417978,76.696792
0x5ca5,CHENRES09DEL01,305,3242,13.154694,80.37147
0x3fbc,PUNERES20DEL03,215,3262,18.682718,73.863572
0x793e,MUMRES12DEL02,309,3021,19.337222,73.102281
0x3500,VADRES20DEL01,364,3239,22.381358,73.234798
0x763f,INDORES18DEL02,205,3942,22.833838,75.977429
0xa43d,MUMRES01DEL02,349,2740,19.20663,72.909976
0x55cb,BANGRES010DEL01,278,3209,13.003298,77.684293
0x7105,PUNERES17DEL01,266,3192,18.600963,73.898972
0x82b3,JAPRES03DEL01,292,3356,27.023483,75.913139
0x4d29,MUMRES15DEL03,245,2952,19.266269,72.926721
0x52d3,PUNERES01DEL02,175,3935,18.649156,73.854723
0xb5f6,MUMRES09DEL02,334,2899,19.124049,72.955203
0x6624,SURRES15DEL01,339,3032,21.230522,72.841477
0x2d7a,CHENRES14DEL02,372,4196,13.156279,80.304568
0x707d,PUNERES17DEL02,266,3432,18.610963,73.908972
0x800e,JAPRES06DEL02,370,4192,26.991927,75.877282
0x9aaf,COIMBRES08DEL01,366,3004,11.071852,77.046268
0x8737,SURRES12DEL03,307,3150,21.273434,72.904492
0x14ac,BANGRES13DEL01,193,2744,13.005662,77.68413
0xbb66,CHENRES17DEL02,198,3117,13.125479,80.31311
0xab3b,CHENRES05DEL02,368,3413,13.138616,80.344151
0x25d8,JAPRES16DEL01,299,3143,26.919596,75.870512
0x8958,CHENRES18DEL03,286,3074,13.071615,80.321598
0xac4f,SURRES01DEL02,241,4004,21.316438,72.924115
0x598a,SURRES16DEL02,287,4012,21.290437,72.904209
0x3a1a,JAPRES07DEL02,195,2857,26.846536,75.917333
0xbe9f,RANCHIRES010DEL02,315,2692,23.484422,85.4629
0x681c,JAPRES05DEL03,152,3266,26.995287,75.884592
0x87e6,PUNERES13DEL03,182,3986,18.65245,74.006619
0x3595,BANGRES16DEL01,189,3853,13.139198,77.680997
0x6161,CHENRES19DEL01,220,3342,13.096047,80.328114
0x63db,RANCHIRES18DEL02,288,2913,23.431489,85.404253
0x4f0a,HYDRES07DEL02,184,4016,17.504114,78.427554
0x3048,MYSRES01DEL03,274,3443,12.401072,76.744878
0xabf0,MUMRES02DEL03,196,2797,19.311315,72.952381
0xb55f,COIMBRES15DEL01,261,3889,11.116686,77.061736
0x4417,MUMRES05DEL02,275,2933,19.057584,72.962585
0x68b8,BANGRES02DEL02,360,3852,13.100221,77.775396
0xa9c2,CHENRES010DEL02,316,2954,13.196762,80.381865
0x1ba2,COIMBRES18DEL01,177,3276,11.09091,77.010432
0x4d8d,JAPRES20DEL01,214,4143,27.066431,75.886649
0x8145,HYDRES19DEL01,342,3478,17.568998,78.610366
0x405c,RANCHIRES20DEL02,168,3260,23.52925,85.520464
0xaa20,MYSRES05DEL03,282,4184,12.413978,76.717961
0x28e9,HYDRES03DEL02,153,2861,17.502819,78.529578
0x157b,HYDRES04DEL01,216,3465,17.521028,78.439645
0x6cf0,BANGRES17DEL02,344,3387,13.052532,77.688179
0x2fc0,MYSRES17DEL03,369,4007,12.416356,76.709103
0x8942,INDORES08DEL02,314,2982,22.855747,76.028497
0x998f,RANCHIRES04DEL03,224,3505,23.449033,85.415347
0x9f1e,JAPRES07DEL02,195,3351,26.896536,75.967333
0x2a13,MYSRES03DEL01,262,2709,12.369524,76.71262
0x34a9,INDORES16DEL03,248,3271,22.834648,75.984377
0xa79e,CHENRES17DEL03,198,3931,13.135479,80.32311
0xb4a0,RANCHIRES11DEL02,325,4024,23.439194,85.405447
0x3602,INDORES17DEL01,208,3928,22.871226,75.997522
0x3942,VADRES05DEL01,267,3527,22.420526,73.280937
0x4abf,RANCHIRES15DEL01,244,4156,23.479746,85.44982
0x245f,INDORES09DEL01,171,2988,22.795835,75.957648
0x431d,PUNERES010DEL01,226,3448,18.649299,74.007902
0x2621,JAPRES04DEL02,348,3216,27.032328,75.924257
0x7ae4,JAPRES19DEL03,256,3059,27.003726,75.842821
0x3242,VADRES010DEL01,300,3489,22.380329,73.239083
0x6a31,VADRES11DEL01,164,3281,22.378096,73.237753
0x4482,SURRES12DEL02,307,3199,21.313434,72.944492
0x97d4,JAPRES19DEL02,256,2851,27.043726,75.88282
0x292c,MYSRES13DEL03,371,3403,12.400972,76.749264
0xa7df,BANGRES20DEL02,318,2695,13.052161,77.676014
0x327e,JAPRES12DEL01,312,3247,27.012908,75.902934
0x683a,HYDRES08DEL01,185,3473,17.548263,78.507865
0xbc88,INDORES11DEL03,294,2710,22.841234,75.97949
0x7f14,MUMRES09DEL03,334,3325,19.084049,72.915203
0xb1f8,BANGRES13DEL02,193,3968,13.015662,77.69413
0x896e,JAPRES17DEL03,194,3040,26.982312,75.896896
0x9a1b,COIMBRES03DEL01,255,2772,11.095083,77.085393
0xeea,HYDRES07DEL01,184,3018,17.494114,78.417554
0xb9a8,SURRES010DEL01,169,4187,21.28106,72.899292
0x8071,JAPRES04DEL01,348,2956,26.972328,75.864257
0x5ab2,BANGRES01DEL01,303,3166,13.043284,77.725428
0x212c,VADRES01DEL02,231,2735,22.387898,73.247788
0x60c6,COIMBRES15DEL03,261,3024,11.096686,77.041736
0x4508,CHENRES07DEL03,207,3863,13.171878,80.338519
0xb350,MUMRES20DEL02,197,3001,19.183249,72.926749
0x3ddd,HYDRES16DEL02,200,3278,17.570827,78.523391
0x8acc,INDORES11DEL01,294,3939,22.821234,75.95949
0x8861,MUMRES20DEL01,197,3092,19.213249,72.956749
0x6203,PUNERES20DEL02,215,2966,18.722718,73.903572
0x6d75,CHENRES08DEL03,302,3993,13.112394,80.332439
0x61d8,COIMBRES18DEL01,177,4111,11.13091,77.050432
0x788d,JAPRES05DEL01,152,3908,27.015287,75.904592
0x73df,PUNERES03DEL02,219,3234,18.684382,73.928206
0x2490,MUMRES03DEL02,212,3079,19.35384,72.971347
0x1a1c,SURRES20DEL01,313,2693,21.26276,72.888059
0xa1aa,SURRES02DEL01,358,2901,21.296608,72.904136
0x405b,PUNERES08DEL02,166,3991,18.61408,73.97852
0x9d47,SURRES18DEL02,209,3106,21.279834,72.908666
0xaf3b,COIMBRES11DEL02,229,3525,11.081753,77.066241
0x3202,PUNERES010DEL03,226,2970,18.629299,73.987902
0x9ea2,BANGRES06DEL03,242,3076,13.069096,77.730625
0x6ee3,CHENRES03DEL02,273,4212,13.221809,80.349104
0x1e0a,VADRES13DEL02,335,3901,22.440237,73.288921
0x5d5c,JAPRES04DEL01,348,2978,27.012328,75.904257
0x8dbf,SURRES17DEL01,367,3976,21.259569,72.882697
0x96aa,SURRES14DEL02,296,2732,21.237729,72.848726
0x5459,CHENRES12DEL03,232,2849,13.062793,80.339982
0xbedd,PUNERES20DEL01,215,2712,18.662718,73.843572
0x4d89,SURRES18DEL01,209,4203,21.219834,72.848666
0x9cd6,SURRES01DEL02,241,3475,21.266438,72.874115
0x3c17,CHENRES18DEL01,286,2968,13.051615,80.301598
0x4fd9,INDORES20DEL01,353,3851,22.842225,75.984765
0xad1e,SURRES12DEL01,307,3081,21.253434,72.884492
0x7949,MYSRES09DEL01,210,2850,12.393194,76.700583
0xa5f2,VADRES010DEL03,300,3256,22.400329,73.259083
0x6625,MYSRES08DEL01,365,3549,12.367954,76.735169
0x2492,INDORES09DEL01,171,2981,22.835835,75.997648
0x3356,JAPRES06DEL01,370,2953,26.981927,75.867282
0x46c4,MYSRES16DEL02,264,2848,12.446967,76.733067
0x2c7a,JAPRES18DEL02,260,3135,27.043987,75.882891
0x4eaf,HYDRES02DEL01,239,2802,17.48233,78.519654
0x2c5f,COIMBRES03DEL01,255,3296,11.135083,77.125393
0x6a0d,COIMBRES20DEL01,243,3352,11.064136,77.033303
0x1ce7,SURRES16DEL02,287,3985,21.240437,72.854209
0x4b3b,HYDRES010DEL01,181,3169,17.538294,78.514423
0x8507,COIMBRES02DEL01,331,3237,11.132477,77.105667
0x410c,BANGRES01DEL02,303,3175,13.013284,77.695428
0x10fb,CHENRES08DEL01,302,2876,13.092394,80.312439
0x2ff5,CHENRES02DEL01,355,3426,13.156439,80.290672
0x4a99,BANGRES13DEL01,193,3167,13.045662,77.72413
0x5c70,JAPRES13DEL01,161,3127,26.956156,75.9123
0x1b0c,MUMRES01DEL03,349,3900,19.21663,72.919976
0x56cb,COIMBRES09DEL01,213,3982,11.078638,77.054311
0x9378,MUMRES07DEL01,337,3382,19.201458,72.937808
0x67cc,RANCHIRES01DEL03,271,3066,23.506792,85.406842
0x6795,CHENRES05DEL01,368,3953,13.168616,80.374151
0x9f2b,COIMBRES01DEL01,173,3978,11.126298,77.082076
0x3a2a,MUMRES09DEL01,334,3214,19.064049,72.895203
0x55d5,PUNERES05DEL02,284,2859,18.623626,73.985101
0x5b8f,MYSRES03DEL02,262,3872,12.379524,76.72262
0x662c,MYSRES07DEL01,280,3839,12.435461,76.742278
0x2c52,JAPRES08DEL01,351,2790,26.980262,75.853013
0x53a3,CHENRES13DEL02,354,2756,13.107018,80.334791
0xa3ef,MUMRES04DEL02,306,3147,19.384567,72.978923
0x2be4,MYSRES02DEL01,346,2890,12.414569,76.753622
0x6eda,HYDRES12DEL02,338,2949,17.509585,78.472621
0x5f62,CHENRES09DEL02,305,3203,13.174694,80.39147
0x432b,JAPRES02DEL01,277,3434,26.984142,75.875704
0x562e,MYSRES13DEL02,371,3231,12.440972,76.789264
0x80bb,COIMBRES11DEL01,229,3543,11.071753,77.056241
0xf6a,BANGRES15DEL03,236,3270,13.065377,77.786664
0xaa3e,HYDRES01DEL01,201,2893,17.480371,78.507225
0x5c7f,RANCHIRES010DEL01,315,2747,23.464422,85.4429
0xbd47,MUMRES010DEL02,298,3511,19.083517,72.90765
0x7328,PUNERES08DEL01,166,3034,18.60408,73.96852
0x76a0,CHENRES19DEL01,220,2870,13.056047,80.288114
0x5a9e,VADRES19DEL02,170,3905,22.441844,73.295081
0x615d,BANGRES010DEL03,278,3541,13.023298,77.704293
0x8eb2,SURRES05DEL02,347,3189,21.255104,72.884342
0x31e1,BANGRES18DEL01,222,2766,13.023041,77.793237
0x8d54,SURRES09DEL01,172,2880,21.245975,72.865503
0x9e74,INDORES08DEL03,314,2930,22.815748,75.988497
0x2432,HYDRES17DEL01,154,4155,17.561976,78.495883
0x8d88,INDORES11DEL02,294,3038,22.831234,75.96949
0x5bc7,RANCHIRES09DEL02,279,3374,23.431058,85.405731
0x5d1a,SURRES06DEL01,297,2828,21.295047,72.91859
0x9bd3,CHENRES17DEL01,198,4001,13.115479,80.30311
0xb4e5,RANCHIRES01DEL02,271,3913,23.496792,85.396842
0xb68d,PUNERES18DEL02,188,2783,18.723481,73.915901
0xa16e,VADRES20DEL02,364,3513,22.391358,73.244798
0x99bd,HYDRES08DEL02,185,3082,17.518263,78.477865
0x7755,PUNERES04DEL03,235,3955,18.60421,73.928429
0x2666,MYSRES07DEL03,280,3020,12.415461,76.722278
0x6e38,INDORES12DEL01,178,3017,22.81806,75.9634
0x88c2,MUMRES08DEL02,190,2834,19.195838,72.962658
0xb737,SURRES16DEL03,287,2773,21.250437,72.864209
0xb48f,MYSRES20DEL03,258,2768,12.427978,76.706792
0x6b2a,MUMRES19DEL03,221,3883,19.221141,72.903074
0x1333,INDORES02DEL01,322,2708,22.721847,75.951991
0x4ea5,COIMBRES06DEL01,276,3378,11.131278,77.105017
0x4345,BANGRES010DEL01,278,3437,13.043298,77.724293
0x5636,MUMRES13DEL02,167,3149,19.308321,72.964715
0x4044,PUNERES12DEL03,324,4136,18.610016,73.920547
0xb507,CHENRES06DEL02,158,4149,13.184347,80.387221
0x87a4,MUMRES06DEL01,293,4186,19.125831,72.903984
0xbb1c,INDORES05DEL02,174,2853,22.807021,75.964167
0x40dc,MYSRES010DEL02,206,2837,12.401214,76.701094
0x5964,COIMBRES010DEL02,327,3995,11.083009,77.05544
0x5716,MUMRES17DEL02,268,3108,19.251999,73.038493
0x73a6,SURRES16DEL01,287,2934,21.230437,72.844209
0x8b6f,MYSRES12DEL02,359,3992,12.364747,76.705861
0x4937,BANGRES08DEL02,160,3522,12.986229,77.676791
0x8a01,PUNERES19DEL01,183,3924,18.673935,74.025367
0x37ef,COIMBRES09DEL01,213,2793,11.118638,77.094311
0xbc97,RANCHIRES15DEL03,244,3319,23.459746,85.42982
0x8ba5,BANGRES05DEL02,323,3026,13.050324,77.725748
0x9694,INDORES08DEL01,314,2737,22.835748,76.008497
0x57b9,PUNERES07DEL02,199,3845,18.626947,73.980626
0xbc1b,RANCHIRES15DEL02,244,3484,23.499746,85.46982
0x29ff,COIMBRES03DEL02,255,3309,11.155083,77.145393
