order_id,delivery_person_id,restaurant_id,delivery_location_id
0x923a,COIMBRES12DEL02,341,2958
0x5cbb,MYSRES18DEL01,223,3480
0xad96,CHENRES07DEL03,207,3863
0x9eb7,BANGRES010DEL01,278,3437
0x1498,COIMBRES18DEL03,177,4002
0x9947,VADRES19DEL03,170,3086
0x8dd2,MUMRES01DEL01,349,2842
0x611e,RANCHIRES07DEL01,320,2951
0x15e0,PUNERES04DEL02,235,4127
0xaba4,PUNERES11DEL02,180,3121
0x72f1,COIMBRES08DEL02,366,3243
0x202f,JAPRES18DEL03,260,3952
0x7751,MUMRES010DEL01,298,2936
0xb012,COIMBRES20DEL03,243,3054
0x6af3,BANGRES20DEL01,318,3145
0x672c,PUNERES01DEL02,175,2748
0x8b68,MUMRES20DEL02,197,3001
0x6885,BANGRES05DEL01,323,3417
0x9439,COIMBRES05DEL02,340,3887
0x5665,HYDRES17DEL02,154,3498
0x5ecb,BANGRES16DEL03,189,3303
0x9b49,PUNERES02DEL02,373,3275
0x94b5,CHENRES05DEL01,368,2811
0x7e7,PUNERES08DEL01,166,3094
0xb295,JAPRES08DEL01,351,3206
0x2a8f,SURRES010DEL02,169,3182
0x9bca,CHENRES16DEL02,202,3855
0x8844,SURRES13DEL01,317,3300
0x49c9,MYSRES17DEL01,369,3519
0x2aaa,SURRES03DEL01,350,3328
0x22a4,RANCHIRES15DEL03,244,3319
0x3fe5,COIMBRES09DEL02,213,2963
0xa6f9,PUNERES09DEL02,336,2983
0x6501,COIMBRES16DEL01,155,3039
0xb56e,MUMRES04DEL02,306,3147
0x3092,HYDRES12DEL01,338,2753
0x38ad,BANGRES02DEL01,360,2869
0x7cbf,RANCHIRES13DEL02,252,4027
0x9554,HYDRES09DEL01,233,3914
0x651d,SURRES02DEL03,358,3069
0x3415,SURRES15DEL01,339,3032
0x6a32,CHENRES05DEL02,368,3915
0x1fb7,CHENRES02DEL01,355,4017
0x91ec,CHENRES01DEL03,345,2990
0x2d0c,RANCHIRES15DEL01,244,4008
0x84f0,SURRES07DEL02,162,3439
0x217d,RANCHIRES19DEL03,361,3253
0x4082,BANGRES06DEL01,242,4119
0xa8d4,MUMRES16DEL01,204,4123
0x6c35,HYDRES14DEL01,374,3025
0x8c06,SURRES06DEL01,297,3153
0x2cfe,PUNERES09DEL03,336,3003
0x453b,CHENRES18DEL02,286,3381
0xbdff,JAPRES010DEL02,362,3975
0xb6af,PUNERES14DEL01,257,3185
0x1c22,RANCHIRES19DEL02,361,2792
0x309b,INDORES14DEL02,310,3486
0x4e3d,INDORES07DEL02,191,3932
0x4a34,BANGRES12DEL01,290,3016
0x89b8,JAPRES01DEL02,159,3370
0x1828,SURRES05DEL01,347,3458
0xb4a2,BANGRES09DEL02,237,3290
0x3626,COIMBRES16DEL03,155,4110
0x9e36,COIMBRES15DEL02,261,2817
0x636a,HYDRES03DEL02,153,2861
0x676a,BANGRES04DEL02,333,3453
0x62d7,MYSRES19DEL01,301,2984
0x11a8,BANGRES08DEL02,160,3522
0x34d7,MUMRES04DEL01,306,2775
0x3737,MUMRES11DEL02,251,3014
0x9b67,BANGRES06DEL01,242,3070
0xbd0c,PUNERES13DEL01,182,3981
0x2ab6,BANGRES03DEL02,285,3340
0x7a38,CHENRES14DEL03,372,3447
0x6231,BANGRES17DEL01,344,3926
0x247a,BANGRES15DEL02,236,2864
0xbb16,HYDRES03DEL03,153,3022
0x92d7,JAPRES14DEL01,187,3091
0x2ad2,MUMRES15DEL03,245,2952
0x1ba4,MYSRES12DEL02,359,3992
0xbb6c,COIMBRES15DEL01,261,3502
0x39ec,INDORES17DEL01,208,2741
0x285a,COIMBRES04DEL01,363,3321
0xb07d,BANGRES07DEL02,228,4147
0x1f60,COIMBRES08DEL03,366,3347
0x8c91,PUNERES18DEL03,188,2874
0xa88f,MYSRES02DEL01,346,3868
0xbcdf,COIMBRES06DEL03,276,3009
0x2847,JAPRES13DEL02,161,3212
0xbd6f,SURRES18DEL02,209,3106
0x656d,MUMRES13DEL02,167,3149
0x5de6,BANGRES15DEL01,236,3005
0x9114,VADRES13DEL01,335,3129
0x3791,PUNERES14DEL02,257,2703
0x2e93,INDORES03DEL01,311,3002
0x2dc5,INDORES15DEL01,211,3331
0x2346,BANGRES05DEL03,323,3399
0x9460,COIMBRES17DEL03,240,2814
0x6655,CHENRES03DEL01,273,2701
0x34db,SURRES19DEL02,281,2896
0xba8d,JAPRES08DEL02,351,3415
0x3681,INDORES09DEL02,171,3468
0x9d36,JAPRES13DEL03,161,3158
0x54d4,BANGRES12DEL01,290,3841
0x6e2c,PUNERES01DEL03,175,3073
0xa1ae,MUMRES08DEL02,190,2881
0x5ff6,MYSRES02DEL03,346,2728
0x961f,PUNERES17DEL01,266,3481
0x723c,CHENRES17DEL01,198,4001
0x1be0,CHENRES16DEL01,202,2903
0x7469,MYSRES19DEL03,301,3961
0x99ca,COIMBRES14DEL01,269,3898
0xbe50,MUMRES02DEL02,196,3393
0x9b8e,HYDRES12DEL03,338,3847
0x1fcd,CHENRES13DEL02,354,2959
0xa9d8,RANCHIRES07DEL02,320,3043
0x2b6c,PUNERES17DEL02,266,3432
0x9b8f,BANGRES01DEL01,303,3166
0x8deb,JAPRES03DEL01,292,3356
0x94dd,COIMBRES03DEL02,255,3530
0x9b00,JAPRES18DEL02,260,3902
0xb6f5,SURRES12DEL02,307,2921
0x6a7e,MYSRES02DEL02,346,3264
0x2fdb,SURRES11DEL01,203,3470
0x21e9,RANCHIRES11DEL03,325,3368
0xbb1,BANGRES03DEL01,285,3268
0x72d7,HYDRES19DEL02,342,3941
0x5429,BANGRES16DEL02,189,3142
0x5a35,MUMRES06DEL02,293,3036
0x9e3c,SURRES02DEL01,358,3101
0x91fa,INDORES11DEL03,294,2710
0x70fa,JAPRES01DEL03,159,3131
0xba99,HYDRES13DEL01,179,3093
0x9218,INDORES04DEL02,283,3245
0x44da,MUMRES12DEL02,309,3021
0x90fc,SURRES04DEL01,157,3301
0xab52,COIMBRES09DEL02,213,2750
0x4ec1,MUMRES07DEL01,337,3429
0x5872,PUNERES06DEL02,253,3132
0xbc15,MYSRES15DEL01,356,2938
0x4188,JAPRES11DEL03,321,4142
0x237e,PUNERES010DEL03,226,2970
0xaa9b,HYDRES09DEL01,233,3517
0x7abd,BANGRES18DEL01,222,2766
0x8d53,HYDRES04DEL01,216,3299
0x3323,JAPRES15DEL02,357,4193
0xa22c,MYSRES01DEL02,274,4201
0x711f,CHENRES05DEL03,368,2865
0x65b0,BANGRES02DEL01,360,2720
0x10e5,BANGRES010DEL01,278,3209
0xb1d3,CHENRES07DEL01,207,3457
0xea8,COIMBRES18DEL02,177,4151
0x814d,JAPRES05DEL02,152,3427
0x474a,MUMRES03DEL01,212,2705
0x910f,INDORES09DEL03,171,2738
0x8127,JAPRES07DEL01,195,3184
0xaaf2,MYSRES16DEL01,264,3875
0x16d3,VADRES05DEL01,267,2909
0x7927,CHENRES04DEL01,326,3477
0x97a2,PUNERES05DEL01,284,3401
0xbb68,COIMBRES01DEL01,173,3507
0xbbda,JAPRES16DEL01,299,2763
0x1afa,MYSRES09DEL03,210,3866
0xc95,MYSRES18DEL02,223,3950
0xb261,INDORES04DEL01,283,4010
0xa5e5,INDORES08DEL03,314,2930
0x44f6,INDORES03DEL01,311,3188
0x6f30,RANCHIRES11DEL01,325,4021
0x1130,COIMBRES06DEL02,276,3874
0x19fc,HYDRES20DEL02,328,2781
0x6219,RANCHIRES010DEL02,315,2692
0xacc1,VADRES01DEL03,231,4148
0x3552,PUNERES15DEL02,272,2923
0x65bf,SURRES14DEL02,296,2732
0x37a8,JAPRES16DEL02,299,3292
0x40da,RANCHIRES15DEL02,244,3484
0x9877,BANGRES14DEL02,247,4106
0x2858,JAPRES19DEL03,256,3963
0x29c9,VADRES20DEL02,364,3111
0x5d63,COIMBRES09DEL01,213,3982
0x1d72,PUNERES01DEL01,175,2704
0x4d7d,HYDRES17DEL03,154,2786
0x40ea,CHENRES13DEL02,354,2756
0x8310,HYDRES05DEL03,330,3000
0x5ce2,RANCHIRES06DEL03,295,3302
0x81d2,SURRES05DEL01,347,2973
0x909c,MUMRES17DEL01,268,3171
0x29cf,JAPRES010DEL03,362,3446
0x291d,VADRES11DEL01,164,3281
0xbde0,MUMRES15DEL01,245,3545
0xaa71,INDORES06DEL03,250,2723
0x29e6,MYSRES05DEL01,282,3139
0x75fc,JAPRES18DEL03,260,4138
0x8be6,HYDRES05DEL02,330,3464
0x4b37,PUNERES010DEL02,226,4122
0x95a6,JAPRES010DEL02,362,4153
0xa5c6,COIMBRES13DEL02,319,2827
0xb8f9,COIMBRES11DEL01,229,3221
0xa74f,COIMBRES18DEL01,177,3276
0x7955,MUMRES06DEL03,293,2713
0x6273,MYSRES04DEL01,259,3388
0x7646,BANGRES010DEL02,278,2847
0x3501,CHENRES08DEL01,302,2876
0x9c9c,HYDRES11DEL03,217,2778
0x52cb,SURRES12DEL03,307,3150
0x6436,PUNERES07DEL01,199,2757
0x55c3,JAPRES09DEL01,289,2691
0x6815,SURRES15DEL02,339,2751
0x54fa,MUMRES010DEL01,298,3152
0x3ef1,BANGRES18DEL02,222,2717
0xfdf,SURRES07DEL03,162,3041
0xb9d5,INDORES11DEL02,294,3038
0x8b43,BANGRES09DEL01,237,3174
0xbd73,HYDRES18DEL03,186,3227
0xa1f8,MYSRES19DEL03,301,1956
0x132c,COIMBRES17DEL03,240,2192
0x67bf,CHENRES02DEL02,355,3714
0x6eb5,PUNERES11DEL01,180,2580
0x9861,CHENRES12DEL01,232,3654
0xaa00,COIMBRES13DEL01,319,2418
0x294d,SURRES13DEL01,317,3658
0x48cd,VADRES11DEL01,164,1779
0xaf56,HYDRES13DEL02,179,1749
0x8b7c,MUMRES09DEL03,334,4067
0xafdd,MUMRES05DEL01,275,3777
0x960c,COIMBRES11DEL01,229,1812
0xbaf0,MUMRES17DEL02,268,2357
0x6995,BANGRES08DEL02,160,2480
0x3b7a,INDORES01DEL01,227,2074
0xbd46,HYDRES03DEL01,153,2194
0x559c,CHENRES08DEL03,302,3643
0x5cdb,HYDRES010DEL01,181,2094
0x2136,MYSRES17DEL01,369,3794
0x3793,PUNERES18DEL01,188,1758
0x9052,JAPRES05DEL02,152,1726
0xa6ec,BANGRES19DEL03,329,2666
0x1379,MUMRES03DEL03,212,2616
0xa1ec,JAPRES09DEL03,289,2143
0x58ce,MUMRES18DEL03,375,3798
0x830c,MUMRES06DEL01,293,2280
0x122b,BANGRES13DEL01,193,2052
0x79a9,MUMRES20DEL03,197,2158
0x8df0,RANCHIRES15DEL03,244,2082
0x47d4,RANCHIRES09DEL03,279,2364
0x6062,CHENRES05DEL03,368,4085
0x17ec,COIMBRES13DEL02,319,2456
0x8347,INDORES16DEL02,248,2576
0x93d0,RANCHIRES04DEL01,224,1867
0x83a2,VADRES03DEL01,163,2025
0x2248,BANGRES09DEL02,237,2153
0x69d2,BANGRES13DEL02,193,3768
0x7180,INDORES09DEL02,171,1740
0x614e,SURRES02DEL02,358,2162
0x527d,RANCHIRES15DEL01,244,1846
0x8d1e,JAPRES07DEL01,195,2432
0x35c7,SURRES12DEL01,307,2571
0x50c3,VADRES01DEL01,231,2491
0xb7b1,CHENRES01DEL01,345,2113
0xb16f,JAPRES18DEL01,260,2183
0x2795,HYDRES12DEL02,338,2211
0x7481,COIMBRES13DEL02,319,2537
0x65ac,VADRES05DEL01,267,3632
0x631b,MUMRES11DEL01,251,2188
0x6e1e,SURRES03DEL03,350,3702
0x5fd0,JAPRES04DEL03,348,3689
0x27c6,SURRES18DEL02,209,3681
0x829d,HYDRES02DEL01,239,2166
0x9b7b,BANGRES14DEL01,247,2311
0x8837,MUMRES03DEL02,212,2558
0xbb23,COIMBRES04DEL01,363,2270
0x7a05,RANCHIRES06DEL02,295,2297
0xa1d1,INDORES06DEL03,250,3780
0x1592,RANCHIRES010DEL01,315,2018
0x78ec,BANGRES06DEL01,242,2141
0x7c4d,RANCHIRES16DEL01,304,1965
0x63aa,SURRES05DEL01,347,3698
0x4b6f,INDORES12DEL02,178,2265
0x38f5,MUMRES05DEL02,275,2179
0x2d4d,PUNERES010DEL02,226,1809
0x465d,MUMRES16DEL03,204,2365
0x6ca1,COIMBRES09DEL02,213,4032
0x80c6,RANCHIRES18DEL03,288,1921
0x3873,VADRES06DEL03,156,1866
0x64c9,JAPRES02DEL01,277,2413
0x96b8,MYSRES12DEL01,359,2428
0x70f6,SURRES06DEL02,297,1999
0x150f,PUNERES01DEL03,175,3634
0x3235,BANGRES19DEL03,329,3828
0x2546,MYSRES06DEL03,165,3789
0xacbb,PUNERES19DEL01,183,1753
0x2df7,CHENRES01DEL02,345,3833
0x34cb,JAPRES15DEL03,357,2154
0x7175,MYSRES20DEL03,258,1926
0x2a88,BANGRES07DEL02,228,1811
0x626d,MUMRES09DEL03,334,2278
0x6e00,CHENRES20DEL01,263,2451
0xa0a4,HYDRES15DEL01,246,1838
0x5910,COIMBRES02DEL03,331,2249
0x6a07,PUNERES12DEL03,324,3713
0x3a82,HYDRES02DEL03,239,1824
0x2fa6,COIMBRES17DEL02,240,1825
0xacd1,MUMRES03DEL01,212,1788
0x5b44,COIMBRES08DEL01,366,2454
0x9d26,BANGRES17DEL02,344,2555
0x3ffb,VADRES01DEL01,231,2226
0xca6,JAPRES05DEL03,152,2022
0x8484,RANCHIRES17DEL03,265,4044
0x4955,COIMBRES010DEL02,327,2435
0x8320,RANCHIRES08DEL02,225,4047
0x9c44,BANGRES13DEL03,193,4057
0x781,VADRES14DEL01,308,2320
0x1276,BANGRES02DEL03,360,2258
0x503e,CHENRES16DEL02,202,2009
0x91c1,MYSRES18DEL03,223,1822
0x357f,JAPRES010DEL02,362,2544
0x2f06,MUMRES06DEL03,293,2062
0x6747,MUMRES010DEL02,298,1942
0x275d,MYSRES12DEL02,359,3724
0x3faf,HYDRES05DEL02,330,2566
0x2af5,COIMBRES09DEL03,213,2314
0x8d62,RANCHIRES15DEL02,244,2504
0x39d3,CHENRES19DEL01,220,2367
0x9baa,SURRES09DEL03,172,2478
0x94f2,VADRES11DEL02,164,2570
0x2151,VADRES010DEL01,300,2185
0x75bc,BANGRES010DEL01,278,2388
0x7c33,MUMRES05DEL03,275,2600
0x677e,MYSRES08DEL01,365,3564
0x706e,BANGRES16DEL03,189,2574
0x7436,PUNERES14DEL01,257,2317
0x8820,MUMRES06DEL01,293,1934
0x3468,JAPRES06DEL02,370,4214
0x4cef,SURRES08DEL02,291,3629
0x8309,VADRES19DEL03,170,3685
0x62df,MUMRES11DEL03,251,1856
0x9a56,RANCHIRES04DEL02,224,3661
0x828b,HYDRES01DEL02,201,3697
0x12b6,HYDRES13DEL03,179,3575
0x1206,PUNERES16DEL02,176,2269
0xa042,MUMRES17DEL01,268,2540
0x5664,CHENRES17DEL01,198,3720
0x9d86,PUNERES01DEL01,175,1745
0x47a7,JAPRES02DEL02,277,2545
0xbc50,INDORES09DEL03,171,3788
0x332d,SURRES09DEL01,172,3592
0x4fcb,PUNERES08DEL01,166,3551
0x27d8,COIMBRES12DEL03,341,2398
0x381c,INDORES11DEL01,294,3830
0xa97d,INDORES20DEL02,353,2133
0x311e,CHENRES17DEL02,198,1826
0xbc86,CHENRES12DEL03,232,1815
0xbad0,RANCHIRES01DEL01,271,2353
0x2139,INDORES17DEL02,208,2440
0x1d83,BANGRES20DEL03,318,2250
0xbb84,INDORES11DEL01,294,2101
0x4c70,COIMBRES14DEL02,269,1887
0x921b,PUNERES16DEL02,176,1940
0x44e6,MYSRES08DEL02,365,2256
0x8407,BANGRES08DEL03,160,1729
0x62e3,INDORES010DEL03,270,4175
0xb443,MYSRES12DEL03,359,3637
0x7c07,PUNERES05DEL02,284,1914
0xac4e,HYDRES04DEL03,216,1806
0x3488,MYSRES05DEL01,282,2510
0x746b,RANCHIRES19DEL03,361,2239
0x7498,SURRES010DEL03,169,2176
0x8edd,CHENRES010DEL01,316,2399
0x3062,HYDRES07DEL02,184,1849
0xa75,PUNERES11DEL01,180,1871
0xdae,MUMRES20DEL02,197,2645
0x9aff,RANCHIRES13DEL02,252,2108
0x341d,JAPRES14DEL02,187,2484
0x72e5,MYSRES16DEL03,264,2252
0x9f2c,SURRES08DEL01,291,2039
0x7e46,COIMBRES02DEL01,331,2263
0x1898,JAPRES09DEL02,289,1952
0x169b,MYSRES13DEL01,371,3644
0x9d13,MUMRES04DEL03,306,1976
0xd78,JAPRES14DEL01,187,1757
0x8d36,RANCHIRES04DEL03,224,1802
0x8383,BANGRES06DEL02,242,4210
0xaed1,MYSRES05DEL02,282,3572
0x4f85,RANCHIRES11DEL01,325,2156
0x6357,MUMRES07DEL03,337,2469
0x7619,CHENRES13DEL01,354,3712
0xacc2,BANGRES16DEL01,189,1795
0x9bd7,RANCHIRES08DEL02,225,2473
0x2e84,VADRES010DEL02,300,2187
0x55a3,INDORES01DEL02,227,1894
0x1f1e,JAPRES18DEL02,260,2521
0xacae,INDORES13DEL03,192,1964
0x2a9b,HYDRES16DEL02,200,1772
0x39c4,CHENRES08DEL01,302,2245
0x2427,HYDRES04DEL02,216,2069
0x9367,CHENRES07DEL03,207,3633
0x4e1a,BANGRES20DEL03,318,2543
0x647b,CHENRES11DEL03,352,2197
0x70a1,SURRES19DEL01,281,1908
0xb93,MUMRES13DEL03,167,1736
0x7394,CHENRES04DEL03,326,2318
0xc60,COIMBRES01DEL01,173,3776
0x8011,SURRES19DEL03,281,3578
0x646f,COIMBRES02DEL01,331,3825
0xaa0e,PUNERES01DEL02,175,3594
0x1897,HYDRES04DEL01,216,2395
0x5551,MUMRES11DEL03,251,3832
0x28d6,CHENRES20DEL01,263,4211
0x1647,MYSRES03DEL01,262,2057
0x5359,PUNERES11DEL02,180,2206
0xa237,BANGRES02DEL01,360,2180
0xab58,PUNERES11DEL03,180,3831
0xa9d1,COIMBRES19DEL01,376,3694
0x99f0,RANCHIRES01DEL01,271,2468
0x8e9f,COIMBRES17DEL01,240,2656
0x75c7,MYSRES03DEL03,262,2139
0x2bcf,INDORES14DEL03,310,4180
0x9b56,JAPRES15DEL01,357,3581
0x1053,COIMBRES15DEL03,261,3728
0x5512,SURRES03DEL01,350,2127
0xcbd,MYSRES11DEL02,234,3810
0x570d,HYDRES11DEL03,217,2105
0x5d6f,BANGRES14DEL01,247,2475
0xa3c6,COIMBRES12DEL02,341,2096
0x8624,CHENRES09DEL03,305,4043
0x2e1a,MUMRES02DEL02,196,2037
0x65c1,PUNERES20DEL01,215,2401
0x822c,PUNERES02DEL02,373,4170
0x5855,INDORES06DEL02,250,1842
0x2919,COIMBRES12DEL01,341,2107
0x1927,BANGRES03DEL03,285,2325
0x7494,INDORES08DEL03,314,1994
0x1bea,COIMBRES19DEL03,376,3583
0x158d,SURRES15DEL02,339,3660
0x1aaa,INDORES16DEL03,248,2067
0xa2ac,SURRES19DEL03,281,2303
0x95d2,COIMBRES05DEL03,340,4098
0x9ed8,INDORES02DEL01,322,2579
0x563f,INDORES07DEL02,191,2152
0x53f9,COIMBRES04DEL01,363,3766
0x744a,SURRES01DEL03,241,2059
0xa736,PUNERES19DEL02,183,2667
0x9741,MUMRES20DEL01,197,1803
0xbb0f,MYSRES04DEL01,259,3797
0xa69,SURRES03DEL02,350,2199
0x675d,SURRES01DEL03,241,2559
0x7143,VADRES03DEL03,163,2223
0x2e44,MUMRES04DEL01,306,2003
0x4a5a,INDORES11DEL03,294,1935
0xb6be,COIMBRES03DEL02,255,1858
0x6ed6,INDORES03DEL02,311,2595
0x3d11,PUNERES13DEL01,182,1798
0x78e4,MUMRES12DEL01,309,2210
0x6671,CHENRES09DEL01,305,2489
0x72a7,BANGRES14DEL03,247,1835
0xa326,HYDRES05DEL02,330,2527
0x3426,CHENRES09DEL02,305,1970
0x5899,MYSRES19DEL01,301,2126
0x9528,RANCHIRES16DEL03,304,2290
0x3203,CHENRES20DEL02,263,2490
0x3a44,COIMBRES06DEL03,276,4079
0x7b21,COIMBRES01DEL03,173,2287
0x7aa8,PUNERES03DEL02,219,2264
0x19c1,MYSRES09DEL03,210,1851
0x5a1f,SURRES05DEL01,347,2116
0xa667,CHENRES14DEL01,372,3747
0x554e,INDORES01DEL03,227,2552
0xbae8,MUMRES07DEL01,337,2080
0x2f65,MYSRES04DEL01,259,2224
0xad52,PUNERES09DEL02,336,2091
0x8e41,COIMBRES15DEL02,261,2106
0x48eb,CHENRES09DEL02,305,4095
0x6799,CHENRES14DEL01,372,4091
0x9474,PUNERES18DEL01,188,3770
0xa590,MUMRES010DEL03,298,2485
0x5280,HYDRES14DEL01,374,2448
0x1998,COIMBRES010DEL03,327,3655
0x68ca,COIMBRES07DEL01,332,3709
0x4b66,BANGRES18DEL02,222,3692
0xba57,HYDRES18DEL02,186,1756
0x8e89,MYSRES07DEL02,280,2539
0x9e14,SURRES11DEL01,203,3557
0x886d,JAPRES19DEL01,256,2345
0x914c,BANGRES06DEL01,242,1829
0x1916,HYDRES15DEL03,246,2174
0x1492,JAPRES16DEL03,299,2015
0x5b78,HYDRES07DEL01,184,3680
0x1951,PUNERES14DEL02,257,4084
0xfcf,INDORES08DEL01,314,2662
0xb107,BANGRES05DEL01,323,3820
0x4c4f,VADRES06DEL02,156,1724
0xa12a,INDORES14DEL02,310,3671
0xbaf5,CHENRES02DEL03,355,2553
0x43df,COIMBRES11DEL02,229,3741
0x1af9,MYSRES20DEL01,258,2507
0x7c93,SURRES20DEL03,313,2685
0xfc8,RANCHIRES09DEL02,279,3622
0x8f7f,INDORES16DEL01,248,1840
0x959c,MUMRES09DEL02,334,2403
0x6f38,RANCHIRES20DEL03,168,2333
0x80e4,MYSRES11DEL03,234,3756
0x9fd1,SURRES20DEL01,313,1992
0xba8a,RANCHIRES06DEL02,295,1936
0xb232,MYSRES06DEL02,165,2612
0x679d,BANGRES16DEL02,189,1764
0xcbb,RANCHIRES010DEL02,315,2618
0xa5c0,MUMRES06DEL02,293,3785
0xa7d4,COIMBRES04DEL02,363,2240
0xaf6,HYDRES01DEL01,201,1773
0x3d26,CHENRES02DEL02,355,3604
0x5d74,COIMBRES01DEL03,173,2501
0x9c91,MUMRES05DEL02,275,4087
0xba74,CHENRES13DEL02,354,2679
0x1b9e,PUNERES07DEL01,199,1775
0x7954,CHENRES17DEL02,198,1836
0x4d1a,MYSRES05DEL03,282,3802
0xbd04,RANCHIRES16DEL02,304,2207
0x5f16,VADRES14DEL01,308,2017
0x7b2b,CHENRES06DEL02,158,2087
0x3e72,MYSRES11DEL01,234,1832
0x2214,CHENRES06DEL01,158,3773
0x8f84,COIMBRES16DEL03,155,2046
0xa260,HYDRES19DEL02,342,3801
0x2140,MUMRES04DEL02,306,3555
0x1f10,BANGRES01DEL01,303,3569
0x629c,SURRES15DEL03,339,2230
0x27a9,MYSRES15DEL01,356,3584
0x483e,PUNERES04DEL02,235,2560
0x8618,MUMRES02DEL03,196,2497
0xa09a,SURRES19DEL01,281,1937
0x1665,JAPRES13DEL01,161,2041
0x26cc,PUNERES02DEL03,373,4161
0x58a7,MYSRES01DEL01,274,3636
0x218d,PUNERES12DEL01,324,3639
0xabd8,INDORES07DEL01,191,1916
0x2af6,JAPRES11DEL01,321,2024
0xa503,MYSRES03DEL02,262,4045
0x9a8e,INDORES19DEL02,249,1878
0xa65b,MUMRES15DEL02,245,2202
0xa09e,INDORES15DEL02,211,3668
0x4752,VADRES13DEL02,335,4171
0x77ee,HYDRES12DEL01,338,2184
0x461c,HYDRES04DEL02,216,1792
0x19a9,RANCHIRES17DEL02,265,1882
0x42f2,BANGRES19DEL01,329,4080
0x7c0,MUMRES14DEL01,254,1855
0xa49a,VADRES11DEL03,164,2387
0x8e3f,SURRES05DEL02,347,2361
0x78df,COIMBRES18DEL03,177,2373
0x8341,HYDRES010DEL02,181,1751
0x1412,MYSRES02DEL03,346,2261
0xb188,HYDRES18DEL03,186,3732
0xaa4c,HYDRES15DEL02,246,3570
0x776,SURRES08DEL03,291,3819
0x5b8d,PUNERES09DEL03,336,3807
0xae7f,MUMRES15DEL01,245,2442
0xbaa9,CHENRES05DEL02,368,2506
0x6d56,JAPRES04DEL02,348,2642
0x3ea2,BANGRES01DEL02,303,3822
0x6431,RANCHIRES07DEL02,320,2021
0x3b66,RANCHIRES19DEL03,361,3760
0x3a6c,JAPRES07DEL02,195,1896
0x121a,PUNERES16DEL03,176,1844
0x2803,VADRES20DEL01,364,2557
0x2c3d,JAPRES02DEL03,277,4163
0x6004,INDORES12DEL01,178,2622
0x57ae,JAPRES03DEL02,292,1971
0x56d0,MUMRES19DEL03,221,2238
0xb2d4,MUMRES14DEL01,254,2686
0x2e4e,CHENRES18DEL02,286,2218
0x3706,JAPRES11DEL02,321,2310
0x102c,MYSRES17DEL01,369,4078
0x5d26,PUNERES07DEL02,199,3753
0x80f9,CHENRES010DEL02,316,2006
0x6f24,RANCHIRES11DEL03,325,2680
0x1a74,CHENRES11DEL01,352,4061
0xa6bd,PUNERES20DEL03,215,2605
0x807c,RANCHIRES07DEL01,320,2674
0xa034,SURRES13DEL03,317,2007
0xee1,SURRES13DEL03,317,3597
0x74ff,MYSRES09DEL03,210,2277
0x56f9,CHENRES19DEL02,220,2026
0x11c8,HYDRES20DEL03,328,3598
0x250c,JAPRES01DEL02,159,3693
0x7842,JAPRES11DEL02,321,2343
0x5149,PUNERES17DEL01,266,2407
0x803f,HYDRES20DEL03,328,2405
0x4477,COIMBRES12DEL03,341,2471
0x4fe1,HYDRES09DEL01,233,2599
0x19d1,CHENRES20DEL02,263,2214
0x3de0,BANGRES02DEL03,360,3795
0xaadf,BANGRES18DEL01,222,1800
0x5d80,SURRES18DEL03,209,2661
0x3fef,HYDRES20DEL01,328,3769
0x9535,HYDRES05DEL01,330,2051
0x3b5b,VADRES13DEL03,335,2134
0x8b60,COIMBRES13DEL03,319,3635
0x5945,CHENRES19DEL01,220,3631
0x979c,JAPRES010DEL02,362,3827
0x3bec,SURRES18DEL01,209,1784
0x4d79,SURRES11DEL01,203,1776
0x6cc4,COIMBRES15DEL01,261,2228
0x2ced,RANCHIRES05DEL01,218,2637
0x4a0c,MYSRES13DEL03,371,3816
0x9cef,VADRES05DEL03,267,3791
0x6881,SURRES02DEL02,358,3568
0x9f1b,SURRES11DEL03,203,3603
0x6faa,PUNERES17DEL02,266,2288
0x31e8,INDORES08DEL03,314,2362
0xa919,MYSRES12DEL01,359,3793
0x41c4,SURRES02DEL01,358,2255
0xafd2,JAPRES03DEL01,292,1953
0x30cc,CHENRES15DEL03,343,2534
0x6252,INDORES20DEL01,353,2402
0xaee0,PUNERES13DEL02,182,2384
0x62c5,PUNERES15DEL03,272,2687
0x94f3,INDORES12DEL02,178,1984
0x6f28,JAPRES19DEL02,256,2627
0x5e66,MUMRES20DEL01,197,1768
0x2887,INDORES14DEL01,310,2112
0x9a8f,MUMRES01DEL02,349,2120
0x9c0d,HYDRES17DEL01,154,1722
0x7259,CHENRES17DEL03,198,1913
0xbc69,HYDRES16DEL01,200,1949
0x9a82,COIMBRES04DEL02,363,2212
0xac2a,JAPRES04DEL01,348,2535
0xb0db,SURRES13DEL02,317,2246
0x4387,RANCHIRES01DEL02,271,1889
0x4132,HYDRES04DEL03,216,2050
0xadb5,MUMRES19DEL03,221,2369
0x8999,SURRES13DEL01,317,2102
0x5731,MYSRES05DEL02,282,2536
0x30cf,RANCHIRES13DEL01,252,2014
0x1d10,MUMRES03DEL03,212,3650
0x450f,INDORES07DEL02,191,2072
0xb1ca,MYSRES20DEL03,258,3727
0x3fc1,CHENRES18DEL03,286,3606
0x3f6a,SURRES18DEL03,209,2008
0xb4e8,JAPRES06DEL03,370,2514
0x4e6a,JAPRES03DEL02,292,4073
0x27c9,CHENRES20DEL03,263,2160
